37.6080292277292, 55.6804279087229
37.6683251872647, 55.731432993074
37.5728749603633, 55.7494564437325
37.5481064149132, 55.8743403107145
37.5577474506093, 55.8806124293294
37.5174087980569, 55.8761341927622
37.5115874291216, 55.8696342517162
37.5576796942824, 55.8876178739915
37.5577143072322, 55.8840806051129
37.5576213841246, 55.8922865043233
37.514624185678, 55.8738206971876
37.5549571619866, 55.8963512704889
37.5575632613255, 55.8943697899337
37.5723653761326, 55.7494926761774
37.5205108862106, 55.8844530846047
37.5370259547632, 55.8689609283798
37.5224620961276, 55.8789531518122
37.6030389738122, 55.7927166482232
37.5573740463654, 55.8874753366993
37.3754792363795, 55.7573179114445
37.5572887599564, 55.8946794410296
37.5573868213569, 55.8836870313309
37.5572840752764, 55.8914995952832
37.5563322219911, 55.8800927745315
37.5467394019306, 55.8692630339421
37.5459877190328, 55.8777403241782
37.5470337861932, 55.8746580911101
37.5538582507582, 55.8604866689382
37.5677995533918, 55.8466305437482
37.5487176869631, 55.8632480525362
37.5655963387583, 55.850693448432
37.5758649962844, 55.8371106618329
37.5598480604911, 55.8573237625026
37.5390371943553, 55.8368370506184
37.5189194299331, 55.8230814674339
37.5224977648471, 55.8241143721796
37.5107490152071, 55.8208906679114
37.532735066237, 55.8327438256984
37.5165731849562, 55.8223086988215
37.5227932581195, 55.8238959927435
37.5120255428533, 55.8211061351672
37.5336913330729, 55.8334296758173
37.5683625329509, 55.8466165875945
37.5422632531603, 55.8665159588339
37.5656565306507, 55.8515226078484
37.554185078081, 55.8607566792635
37.549403760353, 55.8636097265725
37.5696394036984, 55.8418459893608
37.5529595017132, 55.8420113607243
37.5474734899312, 55.8686160017904
37.5596302223706, 55.8578674457398
37.5309405684472, 55.8293893551711
37.5437023730235, 55.8385790874819
37.5446503081702, 55.838721688881
37.5305406630391, 55.8291873799569
37.5751719781388, 55.8368241077002
37.6551210101201, 55.7256294707454
37.5538849507019, 55.8421670153415
37.5054621773526, 55.8366718035818
37.5702033355975, 55.8417879640838
37.5655678084735, 55.8516445950663
37.5079320444818, 55.8246730213849
37.5111664480611, 55.8299092807933
37.5085572397018, 55.8332676401556
37.5035053451347, 55.8236398010361
37.5185591871758, 55.8823802741851
37.5285315517599, 55.8751612193139
37.5757940226963, 55.8372395445044
37.5387679413813, 55.8731845474356
37.543836620982, 55.8735039137958
37.5215505647903, 55.8488434292284
37.5261550167749, 55.8753552692633
37.5033472864703, 55.8412279492353
37.5288255572927, 55.8735356509245
37.5256865863835, 55.8792025980261
37.529303082826, 55.8812512693076
37.5300677032766, 55.883898779652
37.4821076982071, 55.8611127875866
37.5259505671059, 55.8863361921643
37.5214748734725, 55.8853130342029
37.5430155109012, 55.8736168368713
37.4797544139989, 55.863042743915
37.5178041013983, 55.8834613918762
37.5541997539643, 55.8724563988289
37.5682989827938, 55.846796276683
37.561753145080, 55.8627842309476
37.5367108345284, 55.8736140366593
37.560289784424, 55.8646302023021
37.5654467839131, 55.8517679378189
37.5702311378001, 55.8417040138935
37.5508542715952, 55.873777817715
37.5459457504385, 55.8738233312567
37.4967923671733, 55.8429612177685
37.500148331528, 55.8437890235978
37.5187814445193, 55.8834930631652
37.5022137778571, 55.8438588801363
37.511099466715, 55.8701407746291
37.5202980118174, 55.8776300072357
37.5145408118072, 55.8739824216734
37.517032084089, 55.8760453352362
37.5087804476288, 55.8246761077119
37.5026347439443, 55.8232670308162
37.5116452156419, 55.8298553401345
37.5057413046955, 55.8371856463529
37.5081655683639, 55.8339127239522
37.5413374405136, 55.8671809899768
37.5164310585936, 55.8395644250952
37.5124764000476, 55.8376862208338
37.5446902981557, 55.8655809049622
37.5494921839833, 55.8634680613845
37.5193433155607, 55.8412444398512
37.520951430976, 55.8490882659284
37.5217720772629, 55.8452143844696
37.5358125469416, 55.8697517610088
37.519183286513, 55.8522250014372
37.5009721220697, 55.864467142008
37.5081827565365, 55.8600492172161
37.5040721505893, 55.8630525696102
37.5131383302305, 55.8564533662007
37.4968319291972, 55.8659123522925
37.4904558035892, 55.8670921198531
37.477138420488, 55.8652343788613
37.4794854569158, 55.8630182665388
37.4809875443546, 55.8617429692911
37.4838596206184, 55.8669910505108
