37.6338731, 55.7943313 
37.6337944, 55.7941502 
37.6334408, 55.7935154 
37.6333343, 55.7933222 
37.6333054, 55.7932608 
37.6332881, 55.7932073 
37.6332771, 55.7931379 
37.6332756, 55.7930617 
37.6333031, 55.7928013 
37.6333121, 55.7927195 
37.6333232, 55.7926196 
37.6333694, 55.7922434 
37.6333691, 55.7921492 
37.6333535, 55.7920932 
37.6332934, 55.7919776 
37.6332445, 55.7919471 
37.6331692, 55.7919179 
37.6330954, 55.7919033 
37.6330037, 55.7918941 
37.6328834, 55.7918952 
37.6322699, 55.7919215 
37.6322002, 55.7919258 
37.6321359, 55.7919332 
37.6320808, 55.7919432 
37.6320255, 55.7919592 
37.63178, 55.7920483 
37.6312644, 55.7922787 
37.6307102, 55.7925105 
37.630519, 55.7925822 
37.6304187, 55.7926145 
37.6303072, 55.7926414 
37.630219, 55.792656 
37.6301183, 55.792666 
37.6300166, 55.7926714 
37.6299132, 55.792671 
37.6289549, 55.7926207 
37.6287, 55.7926101 
37.6281494, 55.7925896 
37.6278649, 55.792608799999989 
37.6265992, 55.7926796 
37.6253219, 55.7927496 
37.624165499999989, 55.7928137 
37.6235483, 55.7928408 
37.6233993, 55.7928674 
37.6229784, 55.7929251 
37.6227041, 55.7929611 
37.6225499, 55.7929781 
37.6224015, 55.7929924 
37.6220722, 55.793012 
37.6211061, 55.7930694 
37.6209588, 55.7930781 
37.6195995, 55.7931739 
37.6187256, 55.7932312 
37.6176062, 55.7932985 
37.6169347, 55.7933336 
37.616776, 55.7933241 
37.6166798, 55.79331 
37.6166138, 55.793286 
37.616578, 55.7932507 
37.6165612, 55.7932189 
37.6165663, 55.7930124 
37.6165899, 55.7929733 
37.6166216, 55.7929484 
37.6167155, 55.7929245 
37.6168849, 55.7929007 
37.6175554, 55.7928734 
37.6184903, 55.7928354 
37.6217432, 55.7926399 
37.6219693, 55.7926099 
37.6220277, 55.7926008 
37.6220816, 55.7925891 
37.6221272, 55.7925753 
37.6221789, 55.7925533 
37.6222163, 55.7925258 
37.6222495, 55.7924862 
37.6222714, 55.792439 
37.6222857, 55.7923913 
37.6222909, 55.7923575 
37.6223048, 55.7921428 
37.6223334, 55.7917995 
37.622412, 55.7909659 
37.6224224, 55.7908285 
37.6224514, 55.7904642 
37.6224469, 55.7902607 
37.6224217, 55.7896386 
37.6223998, 55.7894121 
37.622353, 55.7888333 
37.622346, 55.788743 
37.622345, 55.7887294 
37.6223439, 55.7887158 
37.6223422, 55.7885961 
37.6223238, 55.7879787 
37.6223202, 55.7876346 
37.6223161, 55.7874489 
37.6222977, 55.786743 
37.6222754, 55.7860952 
37.622274, 55.7859083 
37.6222681, 55.7855966 
37.6222838, 55.7854735 
37.6223172, 55.7853214 
37.6224279, 55.7850467 
37.6225035, 55.7848938 
37.622872, 55.7843614 
37.6229816, 55.7842124 
37.6232543, 55.7838431 
37.6234768, 55.7835286 
37.6235294, 55.7834503 
37.623588, 55.7833477 
37.6236429, 55.7832167 
37.6236679, 55.7831516 
37.623722, 55.7829536 
37.6237399, 55.7827865 
37.6237368, 55.7824341 
37.6237194, 55.7823293 
37.6236829, 55.7822001 
37.6236129, 55.7820362 
